node,seq,time_s,rssi_dbm,uav_x,uav_y,uav_z
56,549,1103.91822078,-81.3661639864,180.000349322,-82.9531349609,30
55,550,1105.90155411,-81.2422841065,180.000343458,-78.9864689375,30
56,550,1105.91822078,-81.2419149752,180.000343409,-78.9531356089,30
55,551,1107.90155411,-81.2818065599,180.000337545,-74.9864695835,30
56,551,1107.91822078,-81.2828137457,180.000337495,-74.9531362549,30
43,552,1109.70155412,-81.9817503983,180.00032755,-71.3864702277,30
55,552,1109.90155411,-81.4831837361,180.000325827,-70.9864703209,30
56,552,1109.91822078,-81.485485822,180.000325683,-70.9531369938,30
43,553,1111.70155411,-81.3041472273,180.000310317,-67.3864710717,30
55,553,1111.90155412,-81.8305440989,180.000308593,-66.9864711449,30
56,553,1111.91822078,-81.8339675378,180.00030845,-66.9531378179,30
43,554,1113.70155411,-80.7227995069,180.000293084,-63.3864719158,30
43,555,1115.7015541,-80.2771813088,180.000275851,-59.3864727558,30
43,556,1117.7015541,-80.0043582235,180.000258618,-55.3864735918,30
43,557,1119.7015541,-79.930396715,180.000241385,-51.3864744259,30
43,558,1121.7015541,-80.0628450437,180.000224151,-47.3864752559,30
43,559,1123.7015541,-80.3883349166,180.000206918,-43.386476082,30
43,560,1125.70155411,-80.8767618512,180.000189684,-39.3864770774,30
31,561,1127.50155412,-81.7177511191,180.000174173,-35.7864779813,30
32,561,1127.51822078,-81.7146120251,180.00017403,-35.7531446558,30
43,561,1127.70155411,-81.4895517153,180.00017245,-35.3864780895,30
31,562,1129.50155411,-81.409867467,180.000156939,-31.7864790093,30
32,562,1129.51822078,-81.4079073466,180.000156796,-31.7531456838,30
31,563,1131.50155411,-81.2536038145,180.000139705,-27.7864800353,30
32,563,1131.51822078,-81.2529751185,180.000139561,-27.7531467099,30
31,564,1133.50155411,-81.2615185613,180.000122471,-23.7864810574,30
32,564,1133.51822078,-81.2622728978,180.000122327,-23.7531477319,30
31,565,1135.50155411,-81.4329573061,180.000105236,-19.7864820754,30
32,565,1135.51822078,-81.4350319521,180.000105093,-19.7531487499,30
19,566,1137.30155411,-81.4269013431,180.000089725,-16.1864829952,30
31,566,1137.50155412,-81.7542237742,180.000088002,-15.7864830914,30
32,566,1137.51822078,-81.7574580426,180.000087858,-15.753149766,30
19,567,1139.30155411,-80.8242378469,180.000072491,-12.1864809183,30
19,568,1141.3015541,-80.3497360175,180.000055255,-8.18646733033,30
19,569,1143.3015541,-80.0415476458,180.00003802,-4.18645374037,30
19,570,1145.3015541,-79.9285064805,180.000020784,-0.186440146406,30
19,571,1147.3015541,-80.0220723383,180.000003549,3.81357345156,30
19,572,1149.3015541,-80.3127247029,179.999986313,7.81358705152,30
19,573,1151.30155411,-80.7729747703,179.999969077,11.8136006575,30
7,574,1153.10155412,-81.7917809843,179.999953565,15.4136129118,30
8,574,1153.11822078,-81.7884364477,179.999953422,15.4469463591,30
19,574,1153.30155411,-81.3651743266,179.999951842,15.8136142634,30
7,575,1155.10155411,-81.4573694086,179.999936329,19.4136173132,30
8,575,1155.11822078,-81.4551659626,179.999936185,19.4469506356,30
7,576,1157.10155411,-81.2709084753,179.999919092,23.4136159112,30
8,576,1157.11822078,-81.2700141734,179.999918948,23.4469492335,30
7,577,1159.10155411,-81.2471976441,179.999901854,27.4136145131,30
8,577,1159.11822078,-81.2476853463,179.999901711,27.4469478355,30
7,578,1161.10155411,-81.3881962384,179.999884617,31.4136131171,30
8,578,1161.11822078,-81.3900247421,179.999884473,31.4469464394,30
7,579,1163.10155412,-81.6825115181,179.99986738,35.4136117251,30
8,579,1163.11822078,-81.6855364191,179.999867236,35.4469450474,30
8,593,1191.11822079,-81.9331067178,209.999844009,37.8916147917,30
9,593,1191.13488745,-81.9294397367,209.999844114,37.8582813482,30
8,594,1193.11822078,-81.5541191146,209.999856573,33.8916014217,30
9,594,1193.13488745,-81.5515226002,209.999856678,33.8582679782,30
8,595,1195.11822078,-81.3158136232,209.999869138,29.8915880477,30
9,595,1195.13488745,-81.3144790654,209.999869242,29.8582546042,30
8,596,1197.11822078,-81.2365969346,209.999881702,25.8915746717,30
9,596,1197.13488745,-81.2366322236,209.999881807,25.8582412283,30
8,597,1199.11822078,-81.3229723266,209.999894467,21.8915615505,30
9,597,1199.13488745,-81.3243744036,209.999894666,21.8582282288,30
8,598,1201.11822078,-81.5678590111,209.999918348,17.8915627866,30
9,598,1201.13488745,-81.5705115454,209.999918547,17.8582294649,30
20,598,1201.31822078,-81.6443350713,209.999920737,17.4915629086,30
8,599,1203.11822079,-81.952416436,209.99994223,13.8915640186,30
9,599,1203.13488745,-81.9561251571,209.999942429,13.858230697,30
20,599,1203.31822078,-81.0085033458,209.999944618,13.4915641606,30
20,600,1205.31822077,-80.4878480933,209.9999685,9.49156541071,30
20,601,1207.31822077,-80.1216587509,209.999992382,5.49156665678,30
20,602,1209.31822077,-79.9427882255,210.000016264,1.49156790085,30
20,603,1211.31822077,-79.9690479977,210.000040145,-2.50843085908,30
20,604,1213.31822077,-80.1977464369,210.000064027,-6.50842962301,30
20,605,1215.31822077,-80.6065493703,210.000080916,-10.5084285071,30
20,606,1217.31822078,-81.160135776,210.000093478,-14.5084274651,30
32,606,1217.51822079,-81.8432164415,210.000094734,-14.9084273739,30
33,606,1217.53488745,-81.8397540405,210.000094839,-14.9417606971,30
20,607,1219.31822078,-81.8189109763,210.000106039,-18.5084264271,30
32,607,1219.51822078,-81.4917452219,210.000107295,-18.9084263139,30
33,607,1219.53488745,-81.4893982624,210.0001074,-18.9417596371,30
32,608,1221.51822078,-81.2856097085,210.000119857,-22.9084252578,30
33,608,1221.53488745,-81.2845554407,210.000119961,-22.9417585811,30
32,609,1223.51822078,-81.2410179713,210.000132418,-26.9084242058,30
33,609,1223.53488745,-81.2413425325,210.000132523,-26.941757529,30
32,610,1225.51822078,-81.3616488076,210.00014498,-30.9084231558,30
33,610,1225.53488745,-81.3633250781,210.000145084,-30.941756479,30
32,611,1227.51822078,-81.6376939273,210.000157541,-34.9084221098,30
33,611,1227.53488745,-81.6405886852,210.000157646,-34.941755433,30
44,611,1227.71822078,-81.503460443,210.000158797,-35.3084220006,30
44,612,1229.71822078,-80.8884873865,210.000171358,-39.3084209983,30
44,613,1231.71822077,-80.3970398258,210.000183918,-43.3084201243,30
44,614,1233.71822077,-80.0677751477,210.000196478,-47.3084192542,30
44,615,1235.71822077,-79.931067336,210.000209037,-51.3084183882,30
44,616,1237.71822077,-80.0006999582,210.000221597,-55.3084175262,30
44,617,1239.71822077,-80.2695625257,210.000234157,-59.3084166662,30
44,618,1241.71822077,-80.7119115805,210.000246717,-63.3084158102,30
44,619,1243.71822078,-81.2908205985,210.000259276,-67.3084149561,30
56,619,1243.91822078,-81.758640486,210.000260532,-67.7084148797,30
57,619,1243.93488745,-81.7554049162,210.000260637,-67.7417482045,30
44,620,1245.71822079,-81.9667899141,210.000271835,-71.3084142598,30
56,620,1245.91822078,-81.4357913678,210.000273091,-71.7084141822,30
57,620,1245.93488745,-81.4337146861,210.000273195,-71.7417475086,30
56,621,1247.91822078,-81.2625504903,210.000285649,-75.7084135022,30
57,621,1247.93488744,-81.2617935691,210.000285754,-75.7417468286,30
56,622,1249.91822078,-81.2527478044,210.000298207,-79.7084128262,30
57,622,1249.93488744,-81.2533736528,210.000298312,-79.7417461526,30
56,623,1251.91822078,-81.4071937795,210.000310766,-83.7084121542,30
57,623,1251.93488745,-81.4091511005,210.00031087,-83.7417454806,30
56,624,1253.91822078,-81.7134677239,210.000323324,-87.7084114842,30
57,624,1253.93488745,-81.7166043188,210.000323428,-87.7417448105,30
68,624,1254.11822078,-81.3662891324,210.00032458,-88.1084114086,30
68,625,1256.11822078,-80.773898016,210.000337138,-92.1084107225,30
68,626,1258.11822077,-80.313386579,210.000349696,-96.1084100365,30
68,627,1260.11822077,-80.0224124888,210.000368113,-100.108409455,30
68,628,1262.11822077,-79.9284895249,210.000391988,-104.108408967,30
68,629,1264.11822077,-80.0411738982,210.000415863,-108.108408483,30
68,630,1266.11822077,-80.3490411952,210.000439738,-112.108408003,30
68,631,1268.11822078,-80.8232820065,210.000463613,-116.108407525,30
68,632,1270.11822078,-81.4257553512,210.000487488,-120.10840705,30
80,632,1270.31822078,-81.679634141,210.000489875,-120.508407006,30
81,632,1270.33488745,-81.6766171114,210.000490074,-120.541740334,30
80,633,1272.31822078,-81.386456934,210.00051375,-124.508406514,30
81,633,1272.33488745,-81.3846351003,210.000513949,-124.541739842,30
80,634,1274.31822078,-81.2467331305,210.000536293,-128.508406048,30
81,634,1274.33488745,-81.2462499646,210.000536397,-128.541739377,30
80,635,1276.31822078,-81.2717558872,210.000548848,-132.508405748,30
81,635,1276.33488745,-81.2726542719,210.000548952,-132.541739077,30
80,636,1278.31822078,-81.4594591534,210.000561403,-136.508405452,30
81,636,1278.33488745,-81.4616649587,210.000561507,-136.541738781,30
92,636,1278.51822079,-81.9018212838,210.000562658,-136.90840543,30
80,637,1280.31822078,-81.7949526716,210.000573958,-140.508405158,30
81,637,1280.33488745,-81.7982970049,210.000574062,-140.541738487,30
92,637,1280.51822078,-81.2331680735,210.000575213,-140.908405118,30
92,638,1282.51822077,-80.6651078342,210.000587768,-144.908404808,30
92,639,1284.51822077,-80.2372184331,210.000600323,-148.9084045,30
92,640,1286.51822077,-79.985773457,210.000612878,-152.908404196,30
92,641,1288.51822077,-79.9350668543,210.000625433,-156.908403893,30
92,642,1290.51822077,-80.0902872239,210.000637987,-160.908403733,30
92,643,1292.51822077,-80.4358629757,210.00065054,-164.908403631,30
92,644,1294.51822078,-80.9402889634,210.000663093,-168.908403533,30
92,645,1296.51822078,-81.5645875525,210.000675647,-172.908403437,30
104,645,1296.71822078,-81.6064137319,210.000676902,-173.308403426,30
105,645,1296.73488745,-81.6036369546,210.000677006,-173.341736758,30
104,646,1298.71822078,-81.3438800969,210.000689455,-177.308403314,30
105,646,1298.73488745,-81.3423393153,210.00068956,-177.341736645,30
104,647,1300.71822078,-81.2381767528,210.000702009,-181.308403204,30
105,647,1300.73488744,-81.23799561,210.000702113,-181.341736535,30
104,648,1302.71822078,-81.2979322231,210.000714562,-185.308403096,30
105,648,1302.73488744,-81.2991261952,210.000714666,-185.341736427,30
104,649,1304.71822078,-81.5182261782,210.00073071,-189.308403054,30
105,649,1304.73488745,-81.5206973847,210.000730909,-189.341736387,30
116,649,1304.91822078,-81.7552057001,210.000733097,-189.708403066,30
104,650,1306.71822079,-81.8818666734,210.00075458,-193.30840314,30
105,650,1306.73488745,-81.8854287037,210.000754779,-193.341736473,30
116,650,1306.91822078,-81.1044536215,210.000756967,-193.708403134,30
116,651,1308.91822077,-80.5624871282,210.000780837,-197.708403204,30
116,652,1310.91822077,-80.1688457962,210.000804707,-201.708403276,30
116,653,1312.91822077,-79.9580244743,210.000828577,-205.708403352,30
116,654,1314.91822077,-79.9507685908,210.000852447,-209.708403432,30
116,655,1316.91822077,-80.1478223034,210.000876317,-213.708403516,30
116,656,1318.91822077,-80.5296903852,210.000900186,-217.708403602,30
116,657,1320.91822077,-80.3642259,212.820870739,-215.68761295,30
116,658,1322.91822077,-80.3226063416,215.893739177,-213.126866966,30
116,659,1324.91822077,-80.4737739668,218.96660762,-210.566120978,30
116,660,1326.91822078,-80.8035013268,222.039476064,-208.005374989,30
117,660,1326.93488745,-81.7204737408,222.065083314,-207.984035429,30
116,661,1328.91822078,-81.2834862621,225.11234451,-205.444628999,30
117,661,1328.93488744,-81.2460895533,225.137951746,-205.42328945,30
116,662,1330.91822078,-81.8785425906,228.185212959,-202.883883006,30
117,662,1330.93488744,-80.9089741851,228.210820181,-202.862543469,30
117,663,1332.93488744,-80.7357973939,231.283688618,-200.301797486,30
105,664,1334.73488745,-81.8173999711,234.04927023,-197.997126086,30
117,664,1334.93488744,-80.7416728818,234.356557057,-197.741051501,30
105,665,1336.73488745,-81.7650701928,237.122138669,-195.436380102,30
117,665,1336.93488744,-80.9260712488,237.4294255,-195.180305514,30
105,666,1338.73488745,-81.8275719275,240.000738769,-192.78464303,30
106,666,1338.75155412,-81.8241536268,240.000738703,-192.751309574,30
117,666,1338.93488745,-81.3087282755,240.000737981,-192.384641568,30
105,667,1340.73488745,-81.4811799698,240.000730891,-188.78462831,30
106,667,1340.75155411,-81.4788835223,240.000730826,-188.751294854,30
117,667,1340.93488745,-81.9868910371,240.000730104,-188.384626828,30
105,668,1342.73488744,-81.2809247322,240.000723014,-184.784613586,30
106,668,1342.75155411,-81.2799243484,240.000722948,-184.75128013,30
105,669,1344.73488744,-81.2425982959,240.000715137,-180.784598858,30
106,669,1344.75155411,-81.2429759218,240.000715071,-180.751265402,30
105,670,1346.73488745,-81.3693644774,240.000707259,-176.784584128,30
106,670,1346.75155411,-81.3710886677,240.000707193,-176.751250672,30
93,671,1348.53488745,-81.612143941,240.000700169,-173.184570867,30
105,671,1348.73488745,-81.6509343742,240.000699382,-172.784569394,30
106,671,1348.75155412,-81.6538685769,240.000699316,-172.751235938,30
93,672,1350.53488744,-80.9808817312,240.000692292,-169.184556153,30
93,673,1352.53488744,-80.4666829873,240.000684414,-165.184541433,30
93,674,1354.53488743,-80.1087261095,240.000671293,-161.184533657,30
93,675,1356.53488743,-79.9393363605,240.000652094,-157.184533927,30
93,676,1358.53488743,-79.9754328286,240.000632895,-153.184534193,30
93,677,1360.53488744,-80.2133176711,240.000613696,-149.184534453,30
93,678,1362.53488744,-80.6298565412,240.000594497,-145.184534713,30
81,679,1364.33488745,-81.9081219218,240.000577218,-141.584534928,30
82,679,1364.35155412,-81.9045148862,240.000577058,-141.551201597,30
93,679,1364.53488744,-81.1893302482,240.000575298,-141.184534969,30
81,680,1366.33488745,-81.5365115676,240.000558019,-137.5845352,30
82,680,1366.35155411,-81.5339893032,240.000557859,-137.551201869,30
93,680,1366.53488745,-81.8521392172,240.000556099,-137.184535221,30
81,681,1368.33488745,-81.3068845654,240.00053882,-133.58453547,30
82,681,1368.35155411,-81.3056348724,240.00053866,-133.551202139,30
81,682,1370.33488745,-81.237068047,240.000519619,-129.584535901,30
82,682,1370.35155411,-81.23719285,240.000519459,-129.551202571,30
81,683,1372.33488745,-81.3328027829,240.000500419,-125.584536353,30
82,683,1372.35155411,-81.3342922079,240.000500259,-125.551203023,30
69,684,1374.13488745,-81.7423419193,240.000483138,-121.984536753,30
81,684,1374.33488745,-81.5862557392,240.000481218,-121.584536803,30
82,684,1374.35155411,-81.5889906951,240.000481058,-121.551203473,30
69,685,1376.13488744,-81.0932575361,240.000463937,-117.98453722,30
81,685,1376.33488745,-81.9780349923,240.000462017,-117.584537249,30
82,685,1376.35155412,-81.9818169308,240.000461857,-117.551203919,30
69,686,1378.13488744,-80.5536917515,240.000444736,-113.984537684,30
69,687,1380.13488744,-80.1631654113,240.000425536,-109.984538146,30
69,688,1382.13488743,-79.9559963043,240.000406335,-105.984538604,30
69,689,1384.13488743,-79.9526003811,240.000390113,-101.984539107,30
69,690,1386.13488744,-80.1533259239,240.000382228,-97.9845397452,30
69,691,1388.13488744,-80.5383421191,240.000374344,-93.9845403812,30
57,692,1389.93488745,-81.9929116689,240.000367248,-90.384540931,30
58,692,1389.95155412,-81.9891259852,240.000367183,-90.3512076023,30
69,692,1390.13488744,-81.0736502985,240.00036646,-89.9845410132,30
57,693,1391.93488745,-81.5970279182,240.000359364,-86.384541581,30
58,693,1391.95155411,-81.5942817237,240.000359298,-86.3512082523,30
69,693,1392.13488745,-81.719768832,240.000358576,-85.9845416412,30
57,694,1393.93488745,-81.3386881642,240.00035148,-82.384542227,30
58,694,1393.95155411,-81.3371807191,240.000351414,-82.3512088984,30
57,695,1395.93488744,-81.2375948068,240.000343596,-78.384542871,30
58,695,1395.95155411,-81.237447009,240.00034353,-78.3512095424,30
57,696,1397.93488745,-81.3020091937,240.000335711,-74.384543511,30
58,696,1397.95155411,-81.3032334142,240.000335646,-74.3512101824,30
45,697,1399.73488745,-81.8751601954,240.00032224,-70.7845441859,30
57,697,1399.93488745,-81.5266292028,240.000320319,-70.3845442751,30
58,697,1399.95155411,-81.5291282596,240.000320159,-70.351210948,30
45,698,1401.73488744,-81.2096158286,240.000303035,-66.7845450299,30
57,698,1401.93488745,-81.8939673953,240.000301115,-66.3845451011,30
58,698,1401.95155412,-81.8975561561,240.000300955,-66.351211774,30
45,699,1403.73488744,-80.6461316406,240.000283831,-62.7845458739,30
45,700,1405.73488744,-80.2243013679,240.000264626,-58.784546712,30
45,701,1407.73488743,-79.9801071111,240.000245421,-54.784547548,30
45,702,1409.73488743,-79.9372260286,240.000226217,-50.7845483821,30
45,703,1411.73488744,-80.10004887,240.000207012,-46.7845492101,30
45,704,1413.73488744,-80.4522782735,240.000187808,-42.7845500481,30
45,705,1415.73488744,-80.9619637936,240.000168601,-38.7845510601,30
33,706,1417.53488745,-81.662548292,240.000151316,-35.1845519642,30
34,706,1417.55155412,-81.6595759498,240.000151156,-35.1512186387,30
45,706,1417.73488745,-81.590015742,240.000149395,-34.7845520682,30
33,707,1419.53488745,-81.3762205441,240.000132109,-31.1845529902,30
34,707,1419.55155411,-81.374456713,240.000131949,-31.1512196647,30
33,708,1421.53488745,-81.244152851,240.000112903,-27.1845540122,30
34,708,1421.55155411,-81.2437367499,240.000112743,-27.1512206867,30
33,709,1423.53488745,-81.2770470668,240.000093696,-23.1845550323,30
34,709,1423.55155411,-81.2780131209,240.000093536,-23.1512217068,30
33,710,1425.53488745,-81.4721866176,240.00007449,-19.1845560483,30
34,710,1425.55155411,-81.4744554061,240.00007433,-19.1512227228,30
21,711,1427.33488745,-81.329646026,240.000057204,-15.5845569684,30
33,711,1427.53488745,-81.8141448617,240.000055284,-15.1845570604,30
34,711,1427.55155412,-81.8175436366,240.000055124,-15.1512237349,30
21,712,1429.33488744,-80.7437022846,240.000037997,-11.5845580687,30
21,713,1431.33488744,-80.2919037699,240.000018789,-7.58455928476,30
21,714,1433.33488743,-80.0115700866,239.99999958,-3.5845604968,30
21,715,1435.33488743,-79.9293732434,239.999980372,0.415438293152,30
21,716,1437.33488743,-80.0536921481,239.999961164,4.41543708711,30
21,717,1439.33488744,-80.3719548027,239.999941955,8.41543588506,30
21,718,1441.33488744,-80.8545806437,239.999922747,12.415434685,30
9,719,1443.13488745,-81.7328956468,239.999905459,16.0154336158,30
10,719,1443.15155412,-81.729728189,239.999905299,16.0487669397,30
21,719,1443.33488745,-81.4631643266,239.999903538,16.415433489,30
9,720,1445.13488745,-81.419373403,239.999894888,20.0154322583,30
10,720,1445.15155411,-81.4173766862,239.999894822,20.0487655806,30
9,721,1447.13488745,-81.2567312307,239.999886996,24.0154308583,30
10,721,1447.15155411,-81.256059815,239.999886931,24.0487641806,30
9,722,1449.13488745,-81.2580081017,239.999879105,28.0154294623,30
10,722,1449.15155411,-81.2587176825,239.999879039,28.0487627846,30
9,723,1451.13488745,-81.4230984354,239.999871213,32.0154280702,30
10,723,1451.15155411,-81.4251305188,239.999871147,32.0487613926,30
9,724,1453.13488745,-81.7387792878,239.999863322,36.0154266802,30
10,724,1453.15155412,-81.741976454,239.999863256,36.0487600026,30
10,738,1481.15155412,-81.8680881567,269.999832343,37.2902512808,30
11,738,1481.16822078,-81.8645691072,269.999832464,37.2569179587,30
10,739,1483.15155411,-81.5087264389,269.999846881,33.2902527129,30
11,739,1483.16822078,-81.5063135884,269.999847002,33.2569193928,30
10,740,1485.15155411,-81.2934218033,269.999861419,29.2902541449,30
11,740,1485.16822078,-81.2922967961,269.999861541,29.2569208228,30
10,741,1487.15155411,-81.2390227159,269.999875958,25.2902555709,30
11,741,1487.16822078,-81.2392778572,269.999876079,25.2569222488,30
10,742,1489.15155411,-81.3500120875,269.999890495,21.2902569634,30
11,742,1489.16822078,-81.3516266836,269.999890617,21.2569236397,30
10,743,1491.15155412,-81.6173420011,269.999905031,17.2902581954,30
11,743,1491.16822078,-81.6201877924,269.999905152,17.2569248717,30
22,743,1491.35155411,-81.5428963729,269.999906484,16.8902583212,30
22,744,1493.35155411,-80.9218575879,269.99992102,12.8902595712,30
22,745,1495.3515541,-80.4219824128,269.999935555,8.89026081923,30
22,746,1497.3515541,-80.0821431494,269.999950091,4.89026206326,30
22,747,1499.3515541,-79.9334534155,269.999964626,0.890263303287,30
22,748,1501.3515541,-79.9908572944,269.999979162,-3.10973546069,30
22,749,1503.3515541,-80.2484847507,269.999993697,-7.10973422666,30
22,750,1505.35155411,-80.6815220584,270.000016925,-11.1097331425,30
22,751,1507.35155411,-81.25345621,270.000042777,-15.1097321044,30
34,751,1507.55155412,-81.7819915684,270.000045362,-15.5097320096,30
35,751,1507.56822078,-81.7786863398,270.000045578,-15.5430653349,30
22,752,1509.35155412,-81.9247306451,270.000068629,-19.1097310704,30
34,752,1509.55155411,-81.4509463831,270.000071215,-19.5097309556,30
35,752,1509.56822078,-81.4487875043,270.00007143,-19.5430642808,30
34,753,1511.55155411,-81.2683433986,270.000097067,-23.5097299035,30
35,753,1511.56822078,-81.2674966487,270.000097282,-23.5430632287,30
34,754,1513.55155411,-81.2487014693,270.000122919,-27.5097288554,30
35,754,1513.56822078,-81.2492366225,270.000123134,-27.5430621807,30
34,755,1515.55155411,-81.3936440167,270.000148771,-31.5097278093,30
35,755,1515.56822078,-81.3955167221,270.000148986,-31.5430611346,30
34,756,1517.55155412,-81.6914752245,270.000174623,-35.5097267672,30
35,756,1517.56822078,-81.6945386441,270.000174838,-35.5430600925,30
46,756,1517.75155411,-81.4046442079,270.000177208,-35.9097266564,30
46,757,1519.75155411,-80.8056974701,270.000197761,-39.9097256864,30
46,758,1521.7515541,-80.3362736904,270.000212292,-43.9097248183,30
46,759,1523.7515541,-80.0343513057,270.000226824,-47.9097239523,30
46,760,1525.7515541,-79.9282896352,270.000241355,-51.9097230903,30
46,761,1527.7515541,-80.0288559679,270.000255886,-55.9097222323,30
46,762,1529.7515541,-80.3258302646,270.000270418,-59.9097213782,30
46,763,1531.75155411,-80.7912327178,270.000284949,-63.9097205262,30
46,764,1533.75155411,-81.387226451,270.00029948,-67.9097196762,30
58,764,1533.95155412,-81.7013788453,270.000300933,-68.309719605,30
59,764,1533.96822078,-81.6982851205,270.000301055,-68.3430529334,30
58,765,1535.95155411,-81.399712348,270.000315463,-72.3097189269,30
59,765,1535.96822078,-81.3978087674,270.000315584,-72.3430522553,30
58,766,1537.95155411,-81.2504585809,270.000329992,-76.3097182529,30
59,766,1537.96822078,-81.2498940336,270.000330113,-76.3430515813,30
58,767,1539.95155411,-81.2656431767,270.000344522,-80.3097175809,30
59,767,1539.96822078,-81.2664642947,270.000344643,-80.3430509093,30
58,768,1541.95155411,-81.444010892,270.000359051,-84.3097169129,30
59,768,1541.96822078,-81.4461498284,270.000359172,-84.3430502413,30
70,768,1542.15155412,-81.94376062,270.000360504,-84.7097168557,30
58,769,1543.95155412,-81.7713533814,270.000373581,-88.3097162468,30
59,769,1543.96822078,-81.7746454563,270.000373702,-88.3430495752,30
70,769,1544.15155411,-81.270343228,270.000375034,-88.7097161696,30
70,770,1546.15155411,-80.6952313607,270.000389563,-92.7097154876,30
70,771,1548.1515541,-80.2579586647,270.000404093,-96.7097148076,30
70,772,1550.1515541,-79.9952293983,270.000418621,-100.709714249,30
70,773,1552.1515541,-79.9322819303,270.000433148,-104.709713763,30
70,774,1554.1515541,-80.0755492863,270.000447675,-108.709713281,30
70,775,1556.1515541,-80.4106111309,270.000462203,-112.709712803,30
70,776,1558.15155411,-80.906685147,270.00047673,-116.709712329,30
70,777,1560.15155411,-81.5249927892,270.000491257,-120.709711857,30
82,777,1560.35155412,-81.6265055985,270.00049271,-121.109711811,30
83,777,1560.36822078,-81.6236513229,270.000492831,-121.143045141,30
82,778,1562.35155411,-81.3552169848,270.000507237,-125.109711321,30
83,778,1562.36822078,-81.3535912849,270.000507359,-125.143044651,30
82,779,1564.35155411,-81.2398541317,270.000521764,-129.109710885,30
83,779,1564.36822078,-81.2395866887,270.000521885,-129.143044217,30
82,780,1566.35155411,-81.2898106551,270.000536289,-133.109710589,30
83,780,1566.36822078,-81.290923924,270.00053641,-133.14304392,30
82,781,1568.35155411,-81.5009675638,270.000550815,-137.109710297,30
83,781,1568.36822078,-81.503370838,270.000550936,-137.143043628,30
94,781,1568.55155412,-81.7963218939,270.000552267,-137.509710273,30
82,782,1570.35155412,-81.8567647724,270.00056534,-141.109710009,30
83,782,1570.36822078,-81.8602774301,270.000565461,-141.14304334,30
94,782,1570.55155411,-81.1403473339,270.000566792,-141.509709965,30
94,783,1572.55155411,-80.5908305361,270.000581318,-145.509709659,30
94,784,1574.5515541,-80.1873536644,270.000595843,-149.509709355,30
94,785,1576.5515541,-79.9649543512,270.000610368,-153.509709055,30
94,786,1578.5515541,-79.9454116316,270.000624893,-157.509708759,30
94,787,1580.5515541,-80.1307292069,270.000639417,-161.509708632,30
94,788,1582.5515541,-80.5024945623,270.00065394,-165.509708532,30
94,789,1584.55155411,-81.0275066876,270.000668463,-169.509708436,30
106,789,1584.75155412,-81.9380215759,270.000669915,-169.909708443,30
107,789,1584.76822079,-81.9343448878,270.000670036,-169.943041777,30
94,790,1586.55155412,-81.666409882,270.000682986,-173.509708342,30
106,790,1586.75155412,-81.5576052074,270.000684438,-173.909708329,30
107,790,1586.76822078,-81.5549996941,270.000684559,-173.943041663,30
106,791,1588.75155411,-81.3176129715,270.000698961,-177.909708219,30
107,791,1588.76822078,-81.316271063,270.000699082,-177.943041553,30
106,792,1590.75155411,-81.2365628298,270.000713484,-181.909708111,30
107,792,1590.76822078,-81.2365935173,270.000713605,-181.943041444,30
106,793,1592.75155411,-81.3211062623,270.000728007,-185.909708007,30
107,793,1592.76822078,-81.322507547,270.000728128,-185.94304134,30
106,794,1594.75155412,-81.5643097478,270.000742529,-189.909707991,30
107,794,1594.76822078,-81.5669691407,270.00074265,-189.943041326,30
118,794,1594.95155412,-81.651910172,270.000743981,-190.309708002,30
106,795,1596.75155412,-81.9474444098,270.00075705,-193.909708081,30
107,795,1596.76822079,-81.9511672285,270.000757171,-193.943041416,30
118,795,1596.95155411,-81.0150185285,270.000758503,-194.309708071,30
118,796,1598.95155411,-80.4928616105,270.000773024,-198.309708143,30
118,797,1600.9515541,-80.1247525733,270.000787545,-202.309708219,30
118,798,1602.9515541,-79.9436649989,270.000802066,-206.309708297,30
118,799,1604.9515541,-79.9676175524,270.000816587,-210.309708379,30
118,800,1606.9515541,-80.1941548348,270.000831108,-214.309708465,30
118,801,1608.95155411,-80.5485832584,270.210110179,-217.862916758,30
118,802,1610.9515541,-80.3455920381,273.2829904,-215.302172596,30
118,803,1612.9515541,-80.3331718047,276.355870625,-212.741428431,30
118,804,1614.95155411,-80.5125179407,279.428750851,-210.180684265,30
118,805,1616.95155411,-80.8669086487,282.50163108,-207.619940096,30
119,805,1616.96822078,-81.641587989,282.527238428,-207.598600551,30
118,806,1618.95155411,-81.3665185999,285.574511312,-205.059195925,30
119,806,1618.96822078,-81.1858618496,285.600118645,-205.037856393,30
118,807,1620.95155412,-81.9757662741,288.647391546,-202.498451753,30
119,807,1620.96822077,-80.8719159854,288.672998865,-202.477112232,30
107,808,1622.76822079,-81.9781093206,291.438591084,-200.172442469,30
119,808,1622.96822077,-80.7250590449,291.745879088,-199.916368068,30
107,809,1624.76822078,-81.7998869787,294.511471306,-197.611698307,30
119,809,1624.96822077,-80.7582253018,294.818759313,-197.355623904,30
107,810,1626.76822078,-81.7703450858,297.58435153,-195.050954143,30
119,810,1626.96822078,-80.9684296703,297.89163954,-194.794879736,30
107,811,1628.76822078,-81.7670385305,300.000792268,-192.182753227,30
108,811,1628.78488745,-81.7637634966,300.000792091,-192.149419896,30
119,811,1628.96822078,-81.4055292095,300.000790151,-191.782753241,30
